"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"1789",0.00644052610732615,0.0221663664560765,0.0302214345429093,271,5,3,7,4,7,4,-1,-1,-1,0.00996300919459579,0.0207985135205489,0.0165826191025798,0.0213433118445206,0.0068206469224523,-1,-1,-1,0,1,0.60575296108291,0.0239148262589725,79,146340,0,0,1,0,1,0,-1,-1,-1,1,1,1,3,1,-1,-1,-1,0,1,0,1,0,-1,-1,-1,1,1,1,3,1,-1,-1,-1,0,0.333333333333333,0,0.333333333333333,0,-1,-1,-1
"1790",0.17180033097975,0.211685773218051,0.0893001657910645,401,4,7,5,5,2,-1,-1,-1,-1,0.180248632163384,0.208301143323112,0.20068676870958,0.194624905701134,-1,-1,-1,-1,0,0,0.566366944979662,0.190599586364699,697,320800,0.0111943425094214,1,0,1,2,-1,-1,-1,-1,25,1,1,12,-1,-1,-1,-1,1,0,1,2,-1,-1,-1,-1,25,1,1,12,-1,-1,-1,-1,0.037037037037037,0,0.0740740740740741,0.37037037037037,-1,-1,-1,-1
"1791",0.371720403432846,0.822554856305942,0.0687845817999914,206,4,7,4,8,2,-1,-1,-1,-1,0.504176656245984,0.514831424094583,0.437377239774534,0.431302798631779,-1,-1,-1,-1,1,0,0.623493975903614,0.268072771374142,707,84460,1,1,1,1,2,-1,-1,-1,-1,28,20,5,1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,28,20,5,1,-1,-1,-1,-1,0.0588235294117647,0.0588235294117647,0.117647058823529,0.970588235294118,-1,-1,-1,-1
"1792",0.204892634414136,0.504823272582144,0.0553105938713998,319,3,3,7,7,-1,-1,-1,-1,-1,0.348124059326006,0.294515669395504,0.348384370166253,-1,-1,-1,-1,-1,0,0,0.473974992730445,0.0973684438883248,537,202884,0,1,1,0,-1,-1,-1,-1,-1,1,5,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,1,5,1,-1,-1,-1,-1,-1,0.421052631578947,0.0526315789473684,0,-1,-1,-1,-1,-1
"1793",0.836555416462943,0.948936862172559,0.0685488921124488,436,8,4,3,6,4,6,7,5,3,0.914385566281102,0.946290996353368,0.883193571504008,0.874308875354055,0.847621035110598,0.902204962237662,0.893175614837238,0.944616286810319,1,1,0.683112652374947,0.608936298776498,1476,379320,0.33445953715371,1,2,1,1,1,1,1,2,20,21,61,3,74,23,6,2,1,2,1,1,1,1,1,2,20,21,61,3,74,23,6,2,0.0512820512820513,0.282051282051282,0.0384615384615385,0.269230769230769,0.0128205128205128,0.102564102564103,0.102564102564103,0.846153846153846
"1794",0.486303119221702,0.527671255869791,0.0151317022740841,751,5,4,2,2,7,5,-1,-1,-1,0.526311382794115,0.526204727114408,0.516325140143539,0.499153960104944,0.494519103180596,-1,-1,-1,1,1,0.547142857142857,0.358336377725028,1517,1126500,0,1,1,1,0,1,-1,-1,-1,13,2,19,1,10,-1,-1,-1,1,1,1,0,1,-1,-1,-1,13,2,19,1,10,-1,-1,-1,0.05,0.2,0.0666666666666667,0,0.0666666666666667,-1,-1,-1
"1795",0.0414297378156334,0.206806253409013,0.0142089896136895,489,8,7,3,6,6,3,7,4,3,0.09944633043881,0.0490222915264419,0.0786069555473462,0.111764860255546,0.157900356209565,0.131441484304014,0.0541204628479594,0.124021037915081,1,1,0.488671274961598,0.0728612506276131,381,477264,0,1,0,0,0,0,0,0,1,8,1,1,1,1,1,1,4,1,0,0,0,0,0,0,1,8,1,1,1,1,1,1,4,0.0714285714285714,0,0,0,0,0,0,0.214285714285714
"1796",0.0446627275086939,0.231860534986481,0.0776468495838344,317,6,6,6,6,3,8,2,-1,-1,0.224817153824196,0.182517451801384,0.211521634364462,0.217651722597578,0.0479093717922889,0.227049179006456,-1,-1,1,1,0.580490196078431,0.245602625606877,682,200344,0,0,1,0,1,1,1,-1,-1,1,11,1,13,1,4,-1,-1,0,1,0,1,1,1,-1,-1,1,11,1,13,1,4,-1,-1,0,0.0666666666666667,0,0.0333333333333333,0.1,0.3,-1,-1
"1797",0.00794465700164437,0.312500316184014,0.0880340659525246,692,3,7,4,5,-1,-1,-1,-1,-1,0.265012945203163,0.203881025652306,0.0606928715917785,-1,-1,-1,-1,-1,1,0,0.484714673913043,0.0707326658443824,485,956344,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1
"1798",0.296711730072275,0.602306547109038,0.000109605072066188,729,3,4,4,7,-1,-1,-1,-1,-1,0.515394936941606,0.48877336421117,0.413882752258388,-1,-1,-1,-1,-1,0,1,0.508832565284178,0.0708655357442472,428,1061424,0.0837575864103219,3,2,0,-1,-1,-1,-1,-1,1,10,1,-1,-1,-1,-1,-1,3,2,0,-1,-1,-1,-1,-1,1,10,1,-1,-1,-1,-1,-1,0.571428571428571,0.285714285714286,0,-1,-1,-1,-1,-1
"1799",0.550157372839749,0.628039222210646,0.0636917248135433,684,6,2,5,6,5,6,7,-1,-1,0.603238515175995,0.560521230830294,0.582576156726174,0.611075909148773,0.554292095892617,0.621046187500376,-1,-1,0,0,0.719713261648745,0.430826968133767,956,934344,0.500790675952086,2,1,0,0,1,0,-1,-1,1,5,1,1,12,1,-1,-1,2,1,0,0,1,0,-1,-1,1,5,1,1,12,1,-1,-1,0.822222222222222,0.0444444444444444,0,0,0.177777777777778,0,-1,-1
"1800",0.345199408940971,0.887263267068192,0.0249265316175297,796,8,8,7,3,7,3,5,7,3,0.55459994050603,0.381892799891081,0.867543830548849,0.739854822893794,0.793349967852771,0.347655273507382,0.611111984590968,0.759914767842791,1,0,0.60751578436134,0.406822153463761,1307,1265640,0.0125453263366302,1,0,2,1,1,1,0,1,16,1,8,8,4,38,1,8,1,0,2,1,1,1,0,1,16,1,8,8,4,38,1,8,0.0172413793103448,0,0.568965517241379,0.137931034482759,0.103448275862069,0.0172413793103448,0,0.120689655172414
"1801",0.369165244977921,0.372288115089759,0.0398214322282001,298,7,6,3,6,3,6,5,4,-1,0.370662747788737,0.371200271609821,0.370137321839729,0.369403354198368,0.371928933325764,0.371098913101413,0.372253786052994,-1,0,1,0.611948051948052,0.259536668854324,757,177012,0.00938973792852943,0,2,1,0,1,0,2,-1,1,10,11,1,16,1,32,-1,0,2,1,0,1,0,2,-1,1,10,11,1,16,1,32,-1,0,0.542857142857143,0.0285714285714286,0,0.0285714285714286,0,0.571428571428571,-1
"1802",0.016592338681221,0.289478296646848,0.087449425784871,810,7,2,7,4,5,4,6,6,-1,0.274817423771599,0.203180778251991,0.150818642748215,0.13832150114241,0.0931398632525538,0.238602277808835,0.287132677337104,-1,0,0,0.369186046511628,0.103609955264503,771,1310580,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,-1
"1803",0.503097830805928,0.625930878333747,0.0127448320388794,686,3,3,4,4,-1,-1,-1,-1,-1,0.512215386608974,0.589916227402579,0.513449773873224,-1,-1,-1,-1,-1,1,0,0.431051108968177,0.0680031912894507,482,939820,0.426590785928385,3,0,0,-1,-1,-1,-1,-1,7,1,1,-1,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,-1,7,1,1,-1,-1,-1,-1,-1,0.882352941176471,0,0,-1,-1,-1,-1,-1
"1804",0.158979948610067,0.326172129018232,0.0559622353874147,215,5,2,4,3,3,4,-1,-1,-1,0.205884257461392,0.189431059565858,0.171155183415654,0.184371358862489,0.300945307777392,-1,-1,-1,1,1,0.535,0.178731571106922,740,92020,0.0151585639931695,2,1,1,2,0,-1,-1,-1,4,25,1,7,1,-1,-1,-1,2,1,1,2,0,-1,-1,-1,4,25,1,7,1,-1,-1,-1,0.233333333333333,0.0333333333333333,0.1,0.133333333333333,0,-1,-1,-1
"1805",0.452942909905687,0.902430537622422,0.0476776576135308,177,6,6,3,4,7,5,6,-1,-1,0.491849074735982,0.739808429148458,0.577628903063087,0.467532654515781,0.787425939110697,0.853173014613923,-1,-1,0,1,0.73044889892716,0.429613156470037,613,62304,0.0368493550870011,1,3,2,1,2,1,-1,-1,15,16,2,21,12,44,-1,-1,1,3,2,1,2,1,-1,-1,15,16,2,21,12,44,-1,-1,0.0681818181818182,0.590909090909091,0.818181818181818,0.0454545454545455,0.75,0.0227272727272727,-1,-1
"1806",0.120163054903969,0.417663258966058,0.0229500634828582,617,6,6,6,2,8,4,7,-1,-1,0.414531885676535,0.136747060332965,0.166047913616633,0.361029266771609,0.152318979885739,0.213307092986934,-1,-1,0,1,0.452188940092166,0.0582897321743185,409,760144,0,0,0,0,0,0,1,-1,-1,1,1,1,1,1,9,-1,-1,0,0,0,0,0,1,-1,-1,1,1,1,1,1,9,-1,-1,0,0,0,0,0,0.0714285714285714,-1,-1
"1807",0.529457063181326,0.785510509507731,0.086679253145121,130,3,8,6,6,-1,-1,-1,-1,-1,0.53274977723146,0.687238049403852,0.698834944054452,-1,-1,-1,-1,-1,0,1,0.490035358405657,0.0803222611461214,364,33540,0,1,1,0,-1,-1,-1,-1,-1,16,5,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,16,5,1,-1,-1,-1,-1,-1,0.117647058823529,0.117647058823529,0,-1,-1,-1,-1,-1
"1808",0.0161457471549511,0.073552536778152,0.0718058825936169,390,3,4,7,6,-1,-1,-1,-1,-1,0.0504420672164716,0.0714571902173781,0.0238246636193264,-1,-1,-1,-1,-1,0,0,0.554054054054054,0.0795788963513949,363,303420,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1
"1809",0.269865319831297,0.326404545689002,0.0884336098795757,275,6,3,4,4,4,5,4,-1,-1,0.31070516329578,0.308796257555478,0.300743560176343,0.318615695691088,0.272780994375168,0.29061077715885,-1,-1,1,0,0.416786112438286,0.172798228012366,974,150700,0,1,0,1,1,1,1,-1,-1,11,1,1,12,12,9,-1,-1,1,0,1,1,1,1,-1,-1,11,1,1,12,12,9,-1,-1,0.0769230769230769,0,0.153846153846154,0.0512820512820513,0.0769230769230769,0.307692307692308,-1,-1
"1810",0.058859231416136,0.264079028507695,0.0531566752353683,300,8,7,7,5,4,5,6,7,6,0.202841413635057,0.207045653953099,0.128056289210949,0.0898699806632763,0.166097689976992,0.157366946154397,0.0670083791953371,0.0906664597160093,1,0,0.473845108695652,0.0770127820781676,492,179400,0,0,1,1,1,0,1,0,1,1,15,10,10,1,9,1,15,0,1,1,1,0,1,0,1,1,15,10,10,1,9,1,15,0,0.0625,0.125,0.0625,0,0.0625,0,0.0625
"1811",0.406957406783476,0.937949377112091,0.0696299243718386,489,8,3,3,4,8,2,6,6,8,0.655964732505396,0.648413600029754,0.913361654796573,0.611933506783978,0.606577927723771,0.867426091800081,0.703667281725698,0.505298482942503,1,1,0.489654074702886,0.392132389739485,1451,477264,0.00128277385683488,1,0,1,1,2,1,1,2,73,1,3,50,1,35,4,72,1,0,1,1,2,1,1,2,73,1,3,50,1,35,4,72,0.0131578947368421,0,0.0526315789473684,0.0263157894736842,0.684210526315789,0.0263157894736842,0.157894736842105,0.0526315789473684
"1812",0.677287756698206,0.933330395258963,0.0350213524186984,819,4,5,5,3,4,-1,-1,-1,-1,0.866702479076273,0.786438725749784,0.80243535569783,0.882764383702228,-1,-1,-1,-1,1,0,0.472727272727273,0.261757798676086,907,1339884,0.000750751597552002,0,1,1,0,-1,-1,-1,-1,1,1,5,1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,1,1,5,1,-1,-1,-1,-1,0,0.114285714285714,0.0857142857142857,0,-1,-1,-1,-1
"1813",0.27321821055375,0.468460955424234,0.062056564213708,247,7,8,6,3,5,6,3,5,-1,0.318751372450859,0.439685585464316,0.316080173522745,0.41459545164765,0.309109012692967,0.360656707282151,0.291942133222634,-1,0,0,0.604761904761905,0.2228182923477,763,121524,0.00827629924023883,1,1,2,1,1,1,3,-1,3,18,3,17,32,31,26,-1,1,1,2,1,1,1,3,-1,3,18,3,17,32,31,26,-1,0.228571428571429,0.0285714285714286,0.571428571428571,0.0857142857142857,0.0285714285714286,0.0285714285714286,0.428571428571429,-1
"1814",0.575226863613352,0.661419622832909,0.0733011574484408,261,3,6,5,6,-1,-1,-1,-1,-1,0.641718533138538,0.631831916547635,0.646280636032658,-1,-1,-1,-1,-1,0,1,0.482890704800817,0.125494514490319,612,135720,0.0121105484819134,2,0,2,-1,-1,-1,-1,-1,22,1,2,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,22,1,2,-1,-1,-1,-1,-1,0.272727272727273,0,0.136363636363636,-1,-1,-1,-1,-1
"1815",0.515095870243385,0.792933313641697,0.0416892771376297,412,3,4,6,4,-1,-1,-1,-1,-1,0.596139702276655,0.70971937559337,0.745733045837201,-1,-1,-1,-1,-1,1,1,0.332329734219269,0.0999856615891577,786,338664,0.0493465234134735,0,1,2,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,0,0.285714285714286,0.571428571428571,-1,-1,-1,-1,-1
"1816",0.12749889283441,0.965607083169743,0.0179001856129616,716,8,5,4,3,3,4,4,4,4,0.187689577190682,0.148568584844533,0.654204195451471,0.919175889268744,0.569460892603744,0.684392356428036,0.565196529170206,0.51717030898719,1,1,0.423858152844799,0.297517430242871,1745,1023880,0.0241967166113568,1,1,2,2,1,1,0,1,22,24,28,41,3,30,1,1,1,1,2,2,1,1,0,1,22,24,28,41,3,30,1,1,0.0149253731343284,0.0298507462686567,0.134328358208955,0.164179104477612,0.0298507462686567,0.0298507462686567,0,0.0447761194029851
"1817",0.145569891436026,0.902906202245504,0.0668357755988836,450,8,3,6,6,3,7,3,5,7,0.155734557865256,0.766802236383391,0.860469091199457,0.377745225953663,0.268547135193125,0.800905361772951,0.153441830361408,0.469365308701703,0,0,0.500449236298293,0.28483676285427,1234,404100,0.000464108999910451,0,1,0,1,1,1,0,1,1,3,1,20,50,2,1,7,0,1,0,1,1,1,0,1,1,3,1,20,50,2,1,7,0,0.0377358490566038,0,0.0566037735849057,0.0188679245283019,0.207547169811321,0,0.283018867924528
"1818",0.425810107961297,0.655081915669143,0.0139968622010201,500,2,3,2,-1,-1,-1,-1,-1,-1,0.613317262866388,0.633979551595007,-1,-1,-1,-1,-1,-1,0,0,0.736232517482518,0.393300781059131,745,499000,0.501008667211679,1,2,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,0.0681818181818182,1.43181818181818,-1,-1,-1,-1,-1,-1
"1819",0.0325194010511041,0.193974112393335,0.0457380066392943,953,8,5,6,4,4,3,5,7,5,0.0661434846011983,0.117747105709258,0.0433528018360299,0.179846433047901,0.0353212907184084,0.0347435335096018,0.0906220673172103,0.0445070294178426,0,1,0.178016284233901,0.0200150494919607,202,1814512,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.142857142857143,0,0,0,0,0,0
"1820",0.18039933918044,0.836035114480183,0.0609107885509729,655,6,6,7,5,7,4,6,-1,-1,0.239949530776314,0.645333551583771,0.731828794379011,0.328639345187278,0.210043321632104,0.457608419627418,-1,-1,1,1,0.454742857142857,0.110998226501178,728,856740,0,0,0,1,1,0,0,-1,-1,1,1,2,7,1,1,-1,-1,0,0,1,1,0,0,-1,-1,1,1,2,7,1,1,-1,-1,0,0,0.4,0.04,0,0,-1,-1
"1821",0.414175003767014,0.736108424374834,0.0111982412403449,923,7,5,7,5,4,3,3,7,-1,0.595542033447134,0.649407936533879,0.613105452345489,0.485371798405219,0.441775307085481,0.632400266124328,0.58563662194048,-1,0,1,0.557249322493225,0.296014199584321,923,1702012,1,0,1,0,0,1,3,1,-1,1,35,1,1,2,32,29,-1,0,1,0,0,1,3,1,-1,1,35,1,1,2,32,29,-1,0,0.0277777777777778,0,0,0.0277777777777778,0.944444444444444,0.0555555555555556,-1
"1822",0.344201100990176,0.601098880637437,0.0950390473240987,657,4,5,5,7,3,-1,-1,-1,-1,0.357772043367368,0.423506775149015,0.350786739893089,0.365012971290068,-1,-1,-1,-1,0,0,0.460622710622711,0.0846112488280447,568,861984,0,0,1,1,1,-1,-1,-1,-1,1,3,12,2,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,1,3,12,2,-1,-1,-1,-1,0,0.166666666666667,0.0555555555555556,0.222222222222222,-1,-1,-1,-1
"1823",0.294952811440453,0.395502960542217,0.0799154239706695,365,2,4,6,-1,-1,-1,-1,-1,-1,0.345830800419827,0.307335791907191,-1,-1,-1,-1,-1,-1,0,1,0.457670203359859,0.118678196664067,790,265720,0,1,1,-1,-1,-1,-1,-1,-1,6,11,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,6,11,-1,-1,-1,-1,-1,-1,0.115384615384615,0.115384615384615,-1,-1,-1,-1,-1,-1
"1824",0.385023399954662,0.758506066631526,0.0867287632776424,440,5,6,6,4,5,3,-1,-1,-1,0.385966104949063,0.649441485068483,0.428602893610833,0.647698230969488,0.714463933908159,-1,-1,-1,0,0,0.437655446857901,0.159697371930064,993,386320,0,1,0,1,0,1,-1,-1,-1,26,1,7,1,1,-1,-1,-1,1,0,1,0,1,-1,-1,-1,26,1,7,1,1,-1,-1,-1,0.0810810810810811,0,0.0540540540540541,0,0.135135135135135,-1,-1,-1
"1825",0.361050225095823,0.856267526047304,0.0380925322882831,596,3,7,4,7,-1,-1,-1,-1,-1,0.535842422064124,0.755543853193025,0.673922020818006,-1,-1,-1,-1,-1,0,1,0.607771428571429,0.299369127254223,656,709240,0.306852819440055,0,2,0,-1,-1,-1,-1,-1,1,10,1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,1,10,1,-1,-1,-1,-1,-1,0,0.52,0,-1,-1,-1,-1,-1
"1826",0.635672091972083,0.974720174213871,0.0652788772480562,210,6,6,5,7,4,7,5,-1,-1,0.655160630826266,0.822704450136334,0.849107159266309,0.834723602135894,0.962217604014515,0.936735423278704,-1,-1,0,0,0.642896026129559,0.241593369282964,698,87780,0.0398584534315328,0,1,1,2,1,3,-1,-1,1,3,6,23,3,8,-1,-1,0,1,1,2,1,3,-1,-1,1,3,6,23,3,8,-1,-1,0,0.0909090909090909,0.272727272727273,0.545454545454545,0.181818181818182,0.606060606060606,-1,-1
"1827",0.0550933396443725,0.548490981804207,0.0483694027643651,363,7,8,5,6,7,4,5,3,-1,0.468813349790581,0.267381409398907,0.262918195231654,0.109093581676105,0.0697056019787835,0.485525728137824,0.0929207507974783,-1,1,0,0.389327242524917,0.106557381350131,823,262812,0,0,1,1,1,0,0,0,-1,1,3,1,14,1,1,1,-1,0,1,1,1,0,0,0,-1,1,3,1,14,1,1,1,-1,0,0.392857142857143,0.214285714285714,0.0357142857142857,0,0,0,-1
"1828",0.108718551695347,0.615025342442095,0.00781498104333878,751,4,4,4,7,3,-1,-1,-1,-1,0.190240252533302,0.456869872584107,0.280445261582916,0.284112312924528,-1,-1,-1,-1,1,0,0.170212765957447,0.0342548259047921,443,1126500,0,0,1,1,0,-1,-1,-1,-1,1,12,3,1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,1,12,3,1,-1,-1,-1,-1,0,0.0833333333333333,0.0833333333333333,0,-1,-1,-1,-1
"1829",0.196855509420857,0.8109785488341,0.0356425179634243,310,8,6,5,2,3,4,8,8,3,0.742748703679364,0.78134932790831,0.322270643816845,0.426721611665686,0.525755503351316,0.272494477739468,0.721718861070321,0.435040370649928,1,0,0.519568151147099,0.332573272183353,1320,191580,0.000445898233623732,1,1,1,1,0,1,1,1,5,34,5,6,1,1,20,2,1,1,1,1,0,1,1,1,5,34,5,6,1,1,20,2,0.157894736842105,0.0350877192982456,0.140350877192982,0.087719298245614,0,0.105263157894737,0.12280701754386,0.245614035087719
"1830",0.14684224058874,0.872909544967115,0.0374558891868219,651,3,6,3,7,-1,-1,-1,-1,-1,0.486950898225097,0.197456524032952,0.757574777432618,-1,-1,-1,-1,-1,1,0,0.356772760917839,0.0249034859440101,173,846300,0,0,1,0,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,0,0.714285714285714,0,-1,-1,-1,-1,-1
"1831",0.183768843999133,0.595475723501295,0.0784567502792925,381,5,4,6,2,7,5,-1,-1,-1,0.267068048994082,0.289993109654874,0.421372934071086,0.355069102943289,0.247158433574908,-1,-1,-1,1,0,0.631868131868132,0.279464861361073,954,289560,0.00681009030879339,1,1,2,2,1,-1,-1,-1,2,11,2,13,1,-1,-1,-1,1,1,2,2,1,-1,-1,-1,2,11,2,13,1,-1,-1,-1,0.358974358974359,0.0769230769230769,0.564102564102564,0.256410256410256,0.256410256410256,-1,-1,-1
"1832",0.206064706901088,0.341769012622535,0.0896925438428298,214,2,3,7,-1,-1,-1,-1,-1,-1,0.338828865518576,0.257035933355913,-1,-1,-1,-1,-1,-1,0,0,0.365716180371353,0.0967345939523597,659,91164,0,0,1,-1,-1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,-1,-1,0,0.0384615384615385,-1,-1,-1,-1,-1,-1
"1833",0.00318284216336906,0.493257286259905,0.0520356269786134,304,2,4,6,-1,-1,-1,-1,-1,-1,0.0753404454445879,0.301167194748012,-1,-1,-1,-1,-1,-1,0,0,0.562289562289562,0.0664978208316623,307,184224,0,0,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,0.181818181818182,-1,-1,-1,-1,-1,-1
"1834",0.00572397815994918,0.434648339403793,0.0752795311855152,389,8,6,7,7,3,7,4,7,2,0.34255907193181,0.374605071476739,0.214060158383741,0.210861528123125,0.205075633578476,0.411395151990744,0.18905989361832,0.0892146762971704,0,1,0.517234219269103,0.182911396200789,757,301864,0.00327175793770855,1,1,0,2,1,0,1,1,3,14,1,19,4,1,11,27,1,1,0,2,1,0,1,1,3,14,1,19,4,1,11,27,0.107142857142857,0.0357142857142857,0,0.25,0.0357142857142857,0,0.0357142857142857,0.0357142857142857
"1835",0.643041870789602,0.836538380244747,0.0399209278635681,704,5,6,3,6,4,6,-1,-1,-1,0.829914519948367,0.677802987112927,0.73166491617407,0.658003446536465,0.705156879013227,-1,-1,-1,1,1,0.652970218187609,0.347735636718646,1000,989824,0.0883922160302266,0,3,1,0,0,-1,-1,-1,1,1,4,1,1,-1,-1,-1,0,3,1,0,0,-1,-1,-1,1,1,4,1,1,-1,-1,-1,0,0.743589743589744,0.128205128205128,0,0,-1,-1,-1
"1836",0.370053818682209,0.40424423199147,0.0308545725652948,527,8,5,6,7,4,6,3,5,5,0.377574702508868,0.385128445093378,0.378104363345479,0.389840703418419,0.392648619163047,0.390300648659475,0.374446043545235,0.381886749557571,0,0,0.467056233062331,0.16575449211732,1024,554404,0,1,1,1,1,1,1,1,0,6,3,23,1,7,1,1,1,1,1,1,1,1,1,1,0,6,3,23,1,7,1,1,1,0.0833333333333333,0.0277777777777778,0.0277777777777778,0.111111111111111,0.166666666666667,0.0833333333333333,0.0277777777777778,0
"1837",0.500555682228878,0.980594394495711,0.00740048275329173,662,5,3,3,6,6,7,-1,-1,-1,0.635886568643235,0.903602815811123,0.785054378328562,0.68032119414389,0.663991393087329,-1,-1,-1,0,0,0.583186917150966,0.353077940037696,1177,875164,0.721635409685327,2,2,0,1,0,-1,-1,-1,2,14,1,2,1,-1,-1,-1,2,2,0,1,0,-1,-1,-1,2,14,1,2,1,-1,-1,-1,0.714285714285714,0.306122448979592,0,0.183673469387755,0,-1,-1,-1
"1838",0.427736332174391,0.999847024446353,0.0975354607915506,324,2,6,5,-1,-1,-1,-1,-1,-1,0.96199810523084,0.441437319248297,-1,-1,-1,-1,-1,-1,1,0,0.404239019407559,0.094950257004375,516,209304,0,1,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,0.181818181818182,0,-1,-1,-1,-1,-1,-1
"1839",0.142224302981049,0.556703473441303,0.0361651113256812,384,5,8,2,5,5,7,-1,-1,-1,0.221604706311301,0.199588904115256,0.280412448921837,0.376103186041974,0.472555320344162,-1,-1,-1,0,1,0.51685393258427,0.103607569015323,690,294144,1,0,2,0,1,1,-1,-1,-1,1,1,1,4,11,-1,-1,-1,0,2,0,1,1,-1,-1,-1,1,1,1,4,11,-1,-1,-1,0,1.18181818181818,0,0.136363636363636,0.0909090909090909,-1,-1,-1
"1840",0.504964258754626,0.530537975253537,0.0893300209427252,441,5,4,3,7,6,7,-1,-1,-1,0.523448069945888,0.506425405464189,0.524743416100432,0.516237998039422,0.521489442694058,-1,-1,-1,1,1,0.592603049124788,0.35024383334826,1094,388080,0.00339897749974161,2,2,0,0,1,-1,-1,-1,3,2,1,1,1,-1,-1,-1,2,2,0,0,1,-1,-1,-1,3,2,1,1,1,-1,-1,-1,0.304347826086957,0.434782608695652,0,0,0.0652173913043478,-1,-1,-1
"1841",0.306223014369607,0.532903764164075,0.0133779251715168,946,5,8,2,3,6,7,-1,-1,-1,0.349943738069276,0.348420369606013,0.324952835705212,0.46138575685161,0.310245269435051,-1,-1,-1,1,1,0.610705003248863,0.249922203134416,980,1787940,0,0,1,1,1,0,-1,-1,-1,1,10,9,22,1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,1,10,9,22,1,-1,-1,-1,0,0.0789473684210526,0.0789473684210526,0.0526315789473684,0,-1,-1,-1
"1842",0.154807120328769,0.947315918747336,0.0828325223876163,180,8,6,7,5,4,8,5,3,2,0.203654337060233,0.477584035818891,0.889767609701747,0.838177772407983,0.471713951336602,0.415261027507975,0.6612559578784,0.584403395760811,1,1,0.658653846153846,0.373779818170695,897,64440,0.00524016688840223,1,1,1,1,1,2,2,2,3,12,43,3,15,2,1,5,1,1,1,1,1,2,2,2,3,12,43,3,15,2,1,5,0.0576923076923077,0.134615384615385,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.423076923076923,0.615384615384615,0.903846153846154
"1843",0.363686768570915,0.73916151188314,0.02590747626964,367,4,6,7,5,5,-1,-1,-1,-1,0.592961199797301,0.68934479622771,0.424652469511755,0.528248298738204,-1,-1,-1,-1,1,1,0.513018322082932,0.0994669085022553,496,268644,0,1,0,0,1,-1,-1,-1,-1,2,1,1,5,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,2,1,1,5,-1,-1,-1,-1,0.117647058823529,0,0,0.117647058823529,-1,-1,-1,-1
